,energy_per_atom,O_concentration,C-O-H_C-sp1-H:mean_value,ether_concentration,H-O_coordination_number,O_n12_m2,prox_Ixx_ether_area,norm_density_ether_std,sp2-like_n11_m3,max_bond_angle
243,-44.31901889534884,0.1162791,107.26,0.12195122,0.42,0.041,1.735564313,0.039227577,0.029,125.11
244,-44.344184883720935,0.1162791,107.42,0.12195122,0.42,0.023,5.903357788,0.046303895,0.0,125.32
245,-44.33209534883721,0.1162791,107.15,0.12195122,0.42,0.015,3.877887226,0.034630923,0.0,131.26
246,-44.31827703488372,0.1162791,106.89,0.12195122,0.42,0.003,2.16479279,0.036695496,0.0,130.5
247,-44.3284715116279,0.1162791,107.32,0.12195122,0.42,0.02,2.220405326,0.036618599,0.006,123.82
248,-44.334356104651164,0.1162791,107.43,0.12195122,0.42,0.029,3.405574723,0.037978305,0.012,124.95
249,-44.35384808259587,0.1120944,107.27,0.1375,0.39,0.027,4.631181565,0.037271579,0.0,132.4
250,-44.323067441860466,0.1162791,107.09,0.12195122,0.42,0.017,5.044657002,0.039471007,0.0,131.93
251,-44.329143895348835,0.1162791,107.32,0.12195122,0.42,0.038,1.827765474,0.040681922,0.0,125.55
252,-44.33065465116279,0.1162791,107.26,0.12195122,0.42,0.032,3.415821684,0.039032318,0.015,125.71
253,-44.33015755813953,0.1162791,107.11,0.12195122,0.42,0.02,4.812966465,0.036769198,0.006,127.23
254,-44.299565988372095,0.1162791,107.1,0.12195122,0.42,0.02,2.376663277,0.034465207,0.0,133.37
255,-44.31963343023256,0.1162791,107.26,0.12195122,0.42,0.047,2.804723875,0.043520678,0.0,125.34
256,-44.38127683284458,0.1143695,107.15,0.135802469,0.4,0.029,4.082426504,0.039971929,0.0,131.15
257,-44.31589709302326,0.1162791,107.06,0.12195122,0.42,0.038,4.371552191,0.03917964,0.017,125.83
258,-44.32528168604651,0.1162791,107.21,0.12195122,0.42,0.026,4.541696917,0.041691741,0.023,124.09
259,-44.31569127906977,0.1162791,107.16,0.12195122,0.42,0.049,1.330283427,0.043133857,0.029,123.81
260,-44.311642441860464,0.1162791,106.97,0.12195122,0.42,0.032,4.763912781,0.038941447,0.006,130.9
261,-44.318432558139534,0.1162791,107.21,0.12195122,0.42,0.017,2.566173616,0.035809199,0.0,131.97
262,-44.32553895348837,0.1162791,107.26,0.12195122,0.42,0.015,3.849980713,0.034696112,0.0,129.46
263,-44.318840988372095,0.1162791,107.31,0.12195122,0.42,0.017,3.722909418,0.036352329,0.0,131.03
264,-44.376095894428154,0.1143695,107.0,0.135802469,0.4,0.021,4.182497698,0.036289018,0.0,125.12
265,-44.32771540697674,0.1162791,107.22,0.12195122,0.42,0.035,2.468609592,0.037282861,0.006,124.01
266,-44.39688680351907,0.1143695,107.45,0.135802469,0.4,0.029,7.639107086,0.039512549,0.012,130.02
267,-44.322865697674416,0.1162791,107.2,0.12195122,0.42,0.009,2.350820299,0.03190979,0.0,124.29
268,-44.32576889534884,0.1162791,107.17,0.12195122,0.42,0.044,2.490952253,0.040622225,0.012,125.17
269,-44.31564796511628,0.1162791,107.31,0.12195122,0.42,0.073,2.843764735,0.046391864,0.012,125.01
270,-44.33619447674419,0.1162791,107.32,0.12195122,0.42,0.02,1.728660429,0.035171419,0.017,124.87
271,-44.31329505813953,0.1162791,107.15,0.12195122,0.42,0.02,5.660059373,0.036108336,0.003,127.31
272,-44.32553779069767,0.1162791,107.31,0.12195122,0.42,0.015,3.83395334,0.036423527,0.0,127.07
273,-44.31234186046511,0.1162791,107.07,0.12195122,0.42,0.047,0.974853263,0.040887926,0.0,124.48
274,-44.33881162790698,0.1162791,107.41,0.12195122,0.42,0.044,4.556172799,0.041409093,0.023,124.86
275,-44.322009011627905,0.1162791,107.36,0.12195122,0.42,0.023,4.77512979,0.040472406,0.006,125.85
276,-44.3151636627907,0.1162791,107.15,0.12195122,0.42,0.061,1.462103343,0.045134929,0.006,124.49
277,-44.32444709302326,0.1162791,107.11,0.12195122,0.42,0.029,4.955359297,0.040668743,0.02,130.18
278,-44.32512354651163,0.1162791,106.98,0.12195122,0.42,0.015,4.628050359,0.034658593,0.0,125.0
279,-44.333660174418604,0.1162791,107.37,0.12195122,0.42,0.029,5.663901383,0.03957647,0.0,128.92
280,-44.31591889534884,0.1162791,107.09,0.12195122,0.42,0.012,5.014360739,0.035238306,0.0,131.67
281,-44.326072965116275,0.1162791,107.19,0.12195122,0.42,0.015,3.817264577,0.037307633,0.0,126.2
282,-44.31364476744186,0.1162791,107.15,0.12195122,0.42,0.012,4.287259671,0.033415066,0.0,132.57
283,-44.32800290697674,0.1162791,107.31,0.12195122,0.42,0.035,3.463936855,0.042122183,0.012,126.02
284,-44.32096686046511,0.1162791,106.82,0.12195122,0.42,0.009,3.083459627,0.031542917,0.003,126.14
285,-44.32920348837209,0.1162791,107.39,0.12195122,0.42,0.038,3.648377989,0.04210049,0.012,126.67
286,-44.32383459302326,0.1162791,107.42,0.12195122,0.42,0.017,3.659957251,0.033832072,0.0,125.78
287,-44.326534011627906,0.1162791,107.3,0.12195122,0.42,0.032,3.42026586,0.040440319,0.0,124.96
288,-44.319277616279074,0.1162791,107.02,0.12195122,0.42,0.02,4.119324514,0.035281566,0.0,127.13
289,-44.3309136627907,0.1162791,107.44,0.12195122,0.42,0.055,3.430545214,0.043315083,0.017,125.34
290,-44.32448837209302,0.1162791,107.28,0.12195122,0.42,0.02,6.769686687,0.038330178,0.0,124.74
291,-44.32659302325581,0.1162791,107.26,0.12195122,0.42,0.026,4.070398246,0.036592198,0.0,130.26
292,-44.31264069767442,0.1162791,107.0,0.12195122,0.42,0.055,4.669212627,0.043498676,0.026,127.69
293,-44.333033139534884,0.1162791,107.46,0.12195122,0.42,0.026,4.725873706,0.03889244,0.0,128.49
294,-44.312154360465115,0.1162791,107.2,0.12195122,0.42,0.029,2.257502082,0.036463723,0.0,124.22
295,-46.31413503184713,0.1273885,107.45,0.365853659,0.19,0.354,8.462569443,0.074384201,0.035,132.13
296,-46.311027070063695,0.1273885,106.91,0.365853659,0.19,0.28,17.09061897,0.061597502,0.019,132.18
297,-46.16281318327974,0.1221865,106.29,0.3625,0.18,0.273,15.57077044,0.061780918,0.064,136.27
298,-46.31145573248408,0.1273885,106.88,0.365853659,0.19,0.293,17.70109778,0.060597249,0.048,134.18
299,-46.324204777070065,0.1273885,107.65,0.365853659,0.19,0.245,17.16051472,0.061425111,0.029,137.06
300,-46.313626433121016,0.1273885,107.71,0.358024691,0.19,0.252,17.04144366,0.054542086,0.038,133.49
301,-46.31929808917197,0.1273885,107.71,0.365853659,0.19,0.315,16.47237064,0.06571741,0.08,133.0
302,-46.31196815286624,0.1273885,107.83,0.365853659,0.19,0.239,20.73869624,0.059618464,0.041,167.89
303,-46.302643312101914,0.1273885,107.14,0.365853659,0.19,0.258,15.78623127,0.053555861,0.025,133.85
304,-46.316294585987265,0.1273885,107.16,0.365853659,0.19,0.277,16.12344365,0.062381814,0.041,134.28
305,-46.30570636942675,0.1273885,107.16,0.365853659,0.19,0.255,16.80782373,0.054027573,0.054,132.66
306,-46.3190449044586,0.1273885,107.82,0.365853659,0.19,0.325,11.66654515,0.059390498,0.083,125.03
307,-46.308640127388536,0.1273885,107.17,0.365853659,0.19,0.223,21.3800447,0.05689714,0.013,133.59
308,-46.31097229299363,0.1273885,107.35,0.365853659,0.19,0.28,19.67936356,0.054451325,0.045,132.28
309,-46.311267834394904,0.1273885,107.05,0.365853659,0.19,0.29,11.6690723,0.069294569,0.121,131.81
310,-46.32199171974523,0.1273885,107.75,0.365853659,0.19,0.299,16.72231012,0.059981047,0.061,132.59
311,-46.31626082802548,0.1273885,107.73,0.365853659,0.19,0.363,15.1141114,0.066075715,0.089,132.74
312,-46.3043372611465,0.1273885,107.43,0.365853659,0.19,0.293,17.2860755,0.059515592,0.086,132.24
313,-46.271512903225805,0.1225806,108.02,0.375,0.16,0.277,10.72856644,0.068601676,0.045,140.31
314,-46.31196751592357,0.1273885,107.69,0.365853659,0.19,0.341,12.41117536,0.069305143,0.051,131.28
315,-46.31109076433121,0.1273885,107.5,0.365853659,0.19,0.245,13.46112958,0.061685376,0.022,132.86
316,-46.305045222929934,0.1273885,107.89,0.365853659,0.19,0.22,18.58277443,0.048409651,0.013,131.56
317,-46.31561815286624,0.1273885,107.59,0.345679012,0.19,0.306,11.64293965,0.071171578,0.057,125.9
318,-46.31035414012739,0.1273885,107.19,0.365853659,0.19,0.277,14.59008754,0.062129109,0.067,133.69
319,-46.322567515923566,0.1273885,107.52,0.358024691,0.19,0.188,14.97913226,0.059422573,0.016,132.64
320,-46.30115605095541,0.1273885,107.71,0.365853659,0.19,0.236,11.76628764,0.054480519,0.035,127.1
321,-46.31126401273885,0.1273885,107.31,0.358024691,0.19,0.306,10.34460582,0.061983099,0.022,133.21
322,-46.31966464968153,0.1273885,107.52,0.365853659,0.19,0.424,19.02880212,0.077014592,0.08,131.06
323,-46.30985987261147,0.1273885,107.34,0.358024691,0.19,0.366,9.730200709,0.071131105,0.076,131.8
324,-46.277798064516126,0.1225806,107.33,0.375,0.16,0.31,14.79494317,0.062028551,0.045,131.1
325,-46.33358662420382,0.1273885,107.89,0.365853659,0.19,0.287,16.33806147,0.06077364,0.092,131.39
326,-46.31939140127388,0.1273885,107.48,0.365853659,0.19,0.277,19.44637266,0.059641556,0.076,136.9
327,-46.325593312101915,0.1273885,107.08,0.365853659,0.19,0.306,13.73613889,0.058499321,0.076,134.23
328,-46.29980031847134,0.1273885,107.7,0.365853659,0.19,0.229,21.74418593,0.051355009,0.006,131.77
329,-46.31688375796178,0.1273885,108.01,0.358024691,0.19,0.217,19.14656032,0.052549572,0.029,132.19
330,-46.313421656050956,0.1273885,106.87,0.345679012,0.19,0.22,23.15910041,0.057153549,0.025,135.85
331,-46.30872292993631,0.1273885,107.05,0.365853659,0.19,0.245,18.6731913,0.061362982,0.048,131.47
332,-46.321352229299364,0.1273885,107.62,0.365853659,0.19,0.245,17.16133973,0.056726739,0.045,134.53
333,-46.310450636942676,0.1273885,107.58,0.365853659,0.19,0.338,13.68560257,0.065073881,0.076,133.94
334,-46.31251719745223,0.1273885,107.19,0.365853659,0.19,0.318,13.26551826,0.064167906,0.045,134.09
335,-46.32758375796178,0.1273885,107.83,0.365853659,0.19,0.274,15.35044292,0.06391863,0.035,133.98
336,-46.31605445859872,0.1273885,107.13,0.365853659,0.19,0.283,16.02268789,0.059420889,0.022,135.24
337,-46.325828025477705,0.1273885,107.49,0.345679012,0.19,0.322,16.99372356,0.063306122,0.096,128.96
338,-46.31484522292993,0.1273885,107.17,0.365853659,0.19,0.277,19.97925682,0.05803004,0.025,132.68
339,-46.308927070063696,0.1273885,107.42,0.365853659,0.19,0.322,16.17659265,0.060490211,0.022,131.26
340,-46.30052961783439,0.1273885,107.25,0.365853659,0.19,0.236,13.44388368,0.056845099,0.025,132.45
341,-46.31489649681529,0.1273885,106.81,0.365853659,0.19,0.28,14.01729635,0.067051206,0.057,134.03
342,-46.3189601910828,0.1273885,107.64,0.365853659,0.19,0.232,19.70027457,0.060290491,0.051,134.38
343,-46.30705286624204,0.1273885,107.43,0.365853659,0.19,0.312,16.0431899,0.056977725,0.038,132.4
344,-46.30225159235668,0.1273885,107.33,0.365853659,0.19,0.242,20.00849687,0.049023389,0.032,132.26
345,-46.31408407643312,0.1273885,107.1,0.365853659,0.19,0.296,17.7474394,0.062635095,0.051,134.04
346,-46.30803535031847,0.1273885,107.6,0.35,0.19,0.255,12.07503353,0.057832078,0.029,130.55
347,-46.32130222929936,0.1273885,107.71,0.365853659,0.19,0.338,18.90654998,0.067026895,0.092,130.37
348,-46.31191560509554,0.1273885,106.95,0.35,0.19,0.29,18.0402486,0.064630962,0.038,126.32
349,-46.33316528662421,0.1273885,107.96,0.365853659,0.19,0.287,10.36340524,0.06286723,0.051,134.03
350,-46.30564585987261,0.1273885,107.66,0.365853659,0.19,0.309,18.14774407,0.064459393,0.067,134.15
351,-46.30782611464968,0.1273885,107.67,0.365853659,0.19,0.268,13.28452129,0.067320685,0.045,136.31
352,-46.14822990353698,0.1221865,107.7,0.35443038,0.18,0.26,18.55675533,0.059869135,0.029,134.03
353,-46.31968089171975,0.1273885,108.04,0.358024691,0.19,0.322,13.90079107,0.06154127,0.038,132.57
354,-46.29901242038217,0.1273885,107.24,0.358024691,0.19,0.248,15.94681704,0.055550372,0.08,131.52
355,-46.31803184713375,0.1273885,107.65,0.365853659,0.19,0.293,19.45725316,0.057715645,0.035,132.79
356,-46.32222834394905,0.1273885,107.58,0.358024691,0.19,0.328,14.32020096,0.0694844,0.073,125.92
357,-46.317811146496815,0.1273885,107.11,0.365853659,0.19,0.341,12.09284242,0.07076767,0.057,134.24
358,-46.322519108280254,0.1273885,107.81,0.365853659,0.19,0.232,22.72612163,0.060055829,0.054,135.54
359,-46.31979076433121,0.1273885,107.37,0.365853659,0.19,0.328,21.8219608,0.066820802,0.01,135.08
360,-46.31615063694267,0.1273885,107.09,0.345679012,0.19,0.217,16.01624959,0.052167255,0.032,129.1
361,-46.3209331210191,0.1273885,107.57,0.365853659,0.19,0.306,18.3892014,0.062424288,0.048,132.43
362,-46.307317515923565,0.1273885,107.33,0.365853659,0.19,0.268,14.11497727,0.063401061,0.035,131.63
363,-46.30987707006369,0.1273885,107.29,0.365853659,0.19,0.309,14.90107555,0.054758424,0.064,126.94
364,-46.32102229299363,0.1273885,107.67,0.365853659,0.19,0.35,15.36239235,0.064941123,0.064,133.49
365,-46.33604426751592,0.1273885,107.73,0.345679012,0.19,0.29,13.01024224,0.071052284,0.045,132.58
366,-46.29209267515923,0.1273885,107.02,0.365853659,0.19,0.303,11.64134956,0.061289407,0.073,135.14
367,-46.30081687898089,0.1273885,107.42,0.358024691,0.19,0.306,18.90158223,0.063969861,0.07,132.85
368,-46.32372452229299,0.1273885,107.69,0.365853659,0.19,0.411,14.57866845,0.068074515,0.067,130.27
369,-46.308259872611465,0.1273885,107.5,0.365853659,0.19,0.341,13.4084815,0.065912679,0.092,131.91
370,-46.16726816720257,0.1221865,107.77,0.3625,0.18,0.203,15.34989964,0.064412825,0.058,133.33
371,-46.30956815286624,0.1273885,107.53,0.365853659,0.19,0.268,19.5200573,0.058200912,0.029,127.81
372,-46.318233757961785,0.1273885,106.94,0.365853659,0.19,0.287,14.83045389,0.054600159,0.092,133.8
373,-46.31212929936306,0.1273885,107.48,0.35,0.19,0.334,9.970011849,0.065877651,0.086,131.11
374,-46.3087525477707,0.1273885,107.61,0.365853659,0.19,0.354,12.45577836,0.067923024,0.045,133.49
375,-46.30563566878981,0.1273885,107.5,0.365853659,0.19,0.258,12.27046967,0.065042525,0.051,133.09
376,-46.32324299363057,0.1273885,107.76,0.358024691,0.19,0.258,16.29116267,0.057395708,0.054,135.45
377,-46.32341242038216,0.1273885,107.19,0.358024691,0.19,0.255,18.93271316,0.054508731,0.07,132.16
378,-46.11926537216828,0.1197411,107.45,0.367088608,0.16,0.307,15.49109125,0.070967502,0.094,128.63
379,-46.32360286624204,0.1273885,106.86,0.358024691,0.19,0.22,10.82225695,0.065757231,0.01,136.02
380,-46.33351210191083,0.1273885,107.7,0.365853659,0.19,0.347,13.94185319,0.06944273,0.08,132.08
381,-46.31114076433121,0.1273885,107.33,0.365853659,0.19,0.315,10.27101529,0.067313594,0.092,132.58
382,-46.31196751592357,0.1273885,107.36,0.365853659,0.19,0.255,15.409765,0.053464098,0.006,132.98
383,-46.30701337579618,0.1273885,107.53,0.358024691,0.19,0.283,18.76671858,0.065200034,0.057,132.83
384,-46.314286624203824,0.1273885,107.83,0.365853659,0.19,0.261,10.77368812,0.061274512,0.067,137.51
385,-46.316371656050954,0.1273885,107.2,0.35,0.19,0.271,10.43337969,0.060349636,0.041,131.13
386,-46.31185700636943,0.1273885,107.3,0.358024691,0.19,0.331,16.36657834,0.066299936,0.061,130.34
387,-46.33477324840764,0.1273885,107.56,0.365853659,0.19,0.21,18.31482285,0.064458788,0.019,160.35
388,-46.3143576433121,0.1273885,107.71,0.365853659,0.19,0.299,17.70482025,0.05587587,0.041,128.71
389,-46.318354458598726,0.1273885,107.83,0.365853659,0.19,0.277,18.02883218,0.061273854,0.083,132.52
390,-46.309407006369426,0.1273885,107.54,0.365853659,0.19,0.315,12.14674336,0.061905291,0.064,146.97
391,-46.321269108280255,0.1273885,108.02,0.365853659,0.19,0.296,13.42002,0.067218274,0.029,132.12
392,-46.33164649681529,0.1273885,108.06,0.365853659,0.19,0.357,10.11277412,0.076867,0.076,138.11
393,-46.3065525477707,0.1273885,107.64,0.365853659,0.19,0.264,20.09706755,0.063096981,0.038,170.15
394,-46.25888,0.1225806,107.53,0.375,0.16,0.329,21.35333627,0.068572642,0.055,130.68
395,-46.309551592356684,0.1273885,107.2,0.365853659,0.19,0.261,16.19647651,0.062080305,0.01,173.5
396,-46.32166242038217,0.1273885,107.4,0.365853659,0.19,0.309,15.34100433,0.053042467,0.057,132.11
397,-46.3020025477707,0.1273885,107.65,0.358024691,0.19,0.312,18.00317874,0.064098373,0.076,125.81
398,-46.32928535031847,0.1273885,108.11,0.358024691,0.19,0.236,19.44561568,0.055391656,0.048,131.55
399,-46.136153721682845,0.1197411,107.68,0.367088608,0.16,0.314,16.00818063,0.064895404,0.016,132.88
400,-46.31477484076433,0.1273885,107.21,0.365853659,0.19,0.258,21.37591901,0.059073033,0.019,134.76
401,-46.31456687898089,0.1273885,107.78,0.358024691,0.19,0.283,12.46944267,0.065009255,0.01,133.81
402,-46.163681993569135,0.1221865,107.57,0.341772152,0.18,0.27,11.20775328,0.058023884,0.061,125.53
403,-46.310667834394906,0.1273885,107.12,0.365853659,0.19,0.283,12.69350422,0.065960367,0.035,129.27
404,-46.311559554140125,0.1273885,107.25,0.365853659,0.19,0.277,16.13199914,0.05741454,0.032,134.69
405,-46.32856305732484,0.1273885,107.31,0.365853659,0.19,0.36,15.64302768,0.068468904,0.092,134.24
406,-46.32290159235669,0.1273885,107.8,0.358024691,0.19,0.312,14.20154819,0.063964366,0.041,130.06
407,-46.315478343949046,0.1273885,108.18,0.365853659,0.19,0.264,12.78404371,0.066137142,0.01,131.64
408,-46.31381496815286,0.1273885,107.24,0.365853659,0.19,0.277,17.013135,0.069707378,0.01,131.98
409,-46.321665605095546,0.1273885,107.87,0.3375,0.19,0.306,11.93578178,0.072788539,0.086,131.48
410,-46.30772070063694,0.1273885,107.35,0.365853659,0.19,0.29,15.10305228,0.057342841,0.032,134.1
411,-46.31316242038217,0.1273885,106.65,0.358024691,0.19,0.242,15.15068463,0.057921014,0.041,134.37
412,-46.316863057324845,0.1273885,107.92,0.365853659,0.19,0.296,13.02066643,0.065267257,0.086,171.87
413,-46.31018375796178,0.1273885,107.76,0.365853659,0.19,0.299,11.20682834,0.066672412,0.01,132.68
414,-46.318026114649676,0.1273885,107.73,0.365853659,0.19,0.229,13.73287857,0.061995419,0.032,129.44
415,-46.31750350318471,0.1273885,107.8,0.365853659,0.19,0.242,17.73309866,0.057333518,0.01,129.62
416,-46.33253853503185,0.1273885,107.44,0.365853659,0.19,0.248,14.64998212,0.063997771,0.048,133.05
417,-46.30954458598726,0.1273885,107.25,0.365853659,0.19,0.338,11.75027624,0.06630907,0.073,134.16
418,-46.31037133757962,0.1273885,107.59,0.365853659,0.19,0.303,16.15075935,0.057809515,0.064,134.98
419,-46.32130891719745,0.1273885,107.67,0.365853659,0.19,0.376,18.7236885,0.077894861,0.137,132.3
420,-46.30627388535032,0.1273885,107.58,0.365853659,0.19,0.341,11.10185411,0.074949428,0.111,132.04
421,-46.318603821656055,0.1273885,107.18,0.365853659,0.19,0.255,22.260526,0.051346945,0.038,132.5
422,-46.165486816720254,0.1221865,107.27,0.3625,0.18,0.328,15.12797117,0.065927903,0.077,133.75
423,-46.326576751592356,0.1273885,107.98,0.365853659,0.19,0.28,17.34886813,0.063568145,0.045,128.85
424,-46.30315031847134,0.1273885,107.37,0.365853659,0.19,0.287,15.91259957,0.059253587,0.057,132.63
425,-46.307005414012735,0.1273885,107.27,0.365853659,0.19,0.312,13.3078681,0.061478395,0.048,127.53
426,-46.31226624203822,0.1273885,107.46,0.365853659,0.19,0.271,18.03160941,0.056611659,0.051,133.25
427,-46.31163439490446,0.1273885,107.52,0.345679012,0.19,0.197,18.58811574,0.059254259,0.025,131.68
428,-46.31782707006369,0.1273885,107.45,0.365853659,0.19,0.373,12.75995518,0.072255249,0.111,133.09
429,-46.32665859872611,0.1273885,107.4,0.365853659,0.19,0.229,17.80886817,0.057616565,0.013,130.37
430,-46.314581210191086,0.1273885,107.19,0.358024691,0.19,0.303,7.82349334,0.071783732,0.07,132.96
431,-46.321549044585986,0.1273885,106.93,0.358024691,0.19,0.252,14.34590272,0.054148489,0.032,130.86
432,-46.31824363057325,0.1273885,107.09,0.365853659,0.19,0.264,13.41685853,0.056020442,0.045,132.25
433,-46.31708821656051,0.1273885,107.52,0.365853659,0.19,0.363,9.164387897,0.073321361,0.089,129.13
434,-46.31491656050955,0.1273885,107.09,0.35,0.19,0.261,16.2328414,0.063334928,0.019,133.08
435,-46.30982229299363,0.1273885,107.69,0.365853659,0.19,0.303,16.17796655,0.058207941,0.108,131.38
436,-46.304016878980896,0.1273885,107.22,0.365853659,0.19,0.341,13.15959942,0.069216439,0.08,132.89
437,-46.3164025477707,0.1273885,108.19,0.365853659,0.19,0.29,14.592756,0.06571348,0.041,128.67
438,-46.321514649681525,0.1273885,107.48,0.365853659,0.19,0.338,12.80473481,0.06447917,0.073,131.66
439,-46.302953184713374,0.1273885,106.13,0.365853659,0.19,0.299,13.21295208,0.064580868,0.099,132.43
440,-46.305171019108286,0.1273885,107.5,0.365853659,0.19,0.306,15.50592889,0.060249609,0.048,133.45
441,-46.291417197452226,0.1273885,107.42,0.365853659,0.19,0.306,16.04596391,0.056376768,0.035,134.19
442,-46.32289490445859,0.1273885,107.7,0.365853659,0.19,0.277,10.03976645,0.070529819,0.025,129.72
443,-46.317248089171976,0.1273885,107.68,0.365853659,0.19,0.404,10.21562434,0.075785334,0.092,132.41
444,-46.38493633440515,0.1254019,106.98,0.382716049,0.16,0.312,16.26830612,0.063120752,0.055,132.22
445,-46.31900286624204,0.1273885,107.43,0.365853659,0.19,0.315,10.7115094,0.06326765,0.067,125.66
446,-46.30614108280255,0.1273885,107.2,0.365853659,0.19,0.277,13.8140129,0.058312884,0.029,134.78
447,-46.16334180064309,0.1221865,107.4,0.3625,0.18,0.283,17.48393274,0.061828281,0.045,131.39
448,-46.31432643312102,0.1273885,107.38,0.365853659,0.19,0.296,16.67634701,0.065898081,0.064,131.0
449,-46.31151464968153,0.1273885,106.65,0.365853659,0.19,0.318,11.72472081,0.069108499,0.054,132.16
450,-46.31625541401274,0.1273885,107.55,0.365853659,0.19,0.299,14.97447799,0.06669074,0.045,131.92
451,-46.31123121019108,0.1273885,107.18,0.365853659,0.19,0.398,8.204681796,0.078863972,0.115,136.61
452,-46.32347770700637,0.1273885,107.12,0.365853659,0.19,0.347,11.68518253,0.071157765,0.089,164.44
453,-46.30337993630573,0.1273885,107.62,0.365853659,0.19,0.315,13.40009355,0.063748516,0.067,132.99
454,-46.321552229299364,0.1273885,107.8,0.365853659,0.19,0.315,17.36067053,0.06032077,0.035,133.55
455,-46.32315222929937,0.1273885,107.52,0.365853659,0.19,0.236,16.37482792,0.05367433,0.016,134.41
456,-46.31755732484076,0.1273885,107.46,0.365853659,0.19,0.322,15.35971021,0.066763239,0.019,131.96
457,-46.317169108280254,0.1273885,107.42,0.365853659,0.19,0.303,17.22776088,0.063406288,0.064,131.3
458,-46.31759076433121,0.1273885,107.48,0.358024691,0.19,0.299,12.67112135,0.070033465,0.064,130.13
