,Fermi_energy,C-C-C_C-sp2-C:error,C-O_sp3-strained:mean_value,O_concentration,prox_density_ether_std,ether_concentration,sp2-like_n11_m1,sp2-like_n7_m1,sp2-like_n10_m7,H-O_coordination_number,Ixx_bar_O_area
12412,-4.7244,1.89,0.1482,0.1197605,0.22770537,0.12195122,0.0,0.0,0.162,0.42,0.001686675
12413,-4.672,1.65,0.1479,0.1197605,0.149700016,0.111111111,0.0,0.003,0.174,0.42,0.001616866
12414,-4.6608,1.96,0.1483,0.1197605,0.2535238,0.12195122,0.0,0.0,0.114,0.42,0.001425187
12415,-4.6754,1.86,0.1475,0.1080247,0.22017533,0.12987013,0.0,0.006,0.182,0.37,0.001105337
12416,-4.7737,1.49,0.1483,0.1197605,0.244438769,0.111111111,0.0,0.0,0.207,0.42,0.001306001
12417,-4.6972,1.44,0.1476,0.1197605,0.292371189,0.12195122,0.0,0.003,0.159,0.42,0.001351144
12418,-4.6981,1.7,0.147,0.1197605,0.248124348,0.12195122,0.0,0.0,0.21,0.42,0.001409356
12419,-4.7001,2.08,0.1492,0.1197605,0.088472507,0.12195122,0.0,0.0,0.141,0.42,0.00140131
12420,-4.7492,1.38,0.1475,0.1197605,0.216409707,0.111111111,0.0,0.0,0.162,0.42,0.00159309
12421,-4.7223,1.69,0.1465,0.1197605,0.271787077,0.12195122,0.0,0.0,0.15,0.42,0.001571236
12422,-4.6264,1.97,0.1474,0.1197605,0.305973723,0.12195122,0.0,0.0,0.129,0.42,0.001468459
12423,-4.6652,2.31,0.1485,0.1178248,0.217701067,0.135802469,0.0,0.003,0.148,0.4,0.001673555
12424,-4.7288,1.73,0.1472,0.1197605,0.298343247,0.12195122,0.0,0.009,0.147,0.42,0.001478581
12425,-4.6495,2.07,0.1481,0.1197605,0.334374477,0.111111111,0.0,0.0,0.129,0.42,0.001338177
12426,-4.6892,1.7,0.1473,0.1197605,0.231739581,0.12195122,0.0,0.0,0.162,0.42,0.001342662
12427,-4.7193,1.5,0.1476,0.1197605,0.30552211,0.111111111,0.0,0.0,0.129,0.42,0.00165194
12428,-4.6855,1.82,0.1473,0.1197605,0.20783295,0.12195122,0.0,0.0,0.189,0.42,0.001440404
12429,-4.6788,1.6,0.1475,0.112462,0.233562335,0.113924051,0.0,0.0,0.122,0.4,0.001228277
12430,-4.6892,1.69,0.1473,0.1197605,0.326361467,0.12195122,0.0,0.006,0.129,0.42,0.001755825
12431,-4.6731,1.41,0.1479,0.107362,0.239845578,0.103896104,0.0,0.009,0.135,0.39,0.001363945
12432,-4.7017,1.4,0.1471,0.1197605,0.249951208,0.12195122,0.0,0.003,0.168,0.42,0.001362537
12433,-4.6731,1.55,0.1475,0.1197605,0.265846707,0.12195122,0.0,0.003,0.189,0.42,0.00138882
12434,-4.7086,1.49,0.1478,0.1178248,0.263241685,0.135802469,0.0,0.0,0.178,0.4,0.001379536
12435,-4.6739,1.47,0.1469,0.1197605,0.30039656,0.12195122,0.0,0.003,0.102,0.42,0.001809758
12436,-4.7719,1.86,0.1479,0.1197605,0.188186314,0.12195122,0.0,0.0,0.132,0.42,0.001495686
12437,-4.6656,1.65,0.1475,0.1178248,0.188622409,0.135802469,0.015,0.012,0.097,0.4,0.001309387
12438,-4.6811,1.94,0.1483,0.1197605,0.343706361,0.12195122,0.0,0.0,0.144,0.42,0.001455039
12439,-4.6943,1.47,0.1477,0.1151515,0.245406091,0.102564103,0.0,0.0,0.17,0.4,0.001476084
12440,-4.6805,1.68,0.1479,0.1197605,0.303611234,0.12195122,0.003,0.0,0.168,0.42,0.00145918
12441,-4.7062,1.48,0.1473,0.1197605,0.190443202,0.12195122,0.0,0.003,0.171,0.42,0.001066596
12442,-4.6644,1.37,0.1482,0.1151515,0.190294475,0.125,0.0,0.0,0.13,0.4,0.001325289
12443,-4.6856,1.83,0.1486,0.1197605,0.200521947,0.12195122,0.0,0.0,0.156,0.42,0.001649531
12444,-4.6901,1.53,0.1484,0.1197605,0.23823793,0.111111111,0.0,0.0,0.207,0.42,0.001505484
12445,-4.7037,1.66,0.1474,0.1151515,0.205024987,0.125,0.0,0.0,0.215,0.4,0.001446735
12446,-4.6766,1.43,0.1474,0.1197605,0.2168471,0.12195122,0.0,0.006,0.147,0.42,0.00156664
12447,-4.6523,1.43,0.1476,0.1158537,0.201691416,0.126582278,0.0,0.006,0.152,0.38,0.00117911
12448,-4.6611,1.99,0.1483,0.1197605,0.161306291,0.12195122,0.0,0.006,0.201,0.42,0.001730682
12449,-4.6056,1.73,0.148,0.1197605,0.160375829,0.12195122,0.0,0.009,0.129,0.42,0.001556028
12450,-4.709,1.45,0.1477,0.1197605,0.211544058,0.111111111,0.0,0.0,0.159,0.42,0.001261027
12451,-4.672,1.73,0.1488,0.1197605,0.283267154,0.12195122,0.0,0.006,0.168,0.42,0.001271993
12452,-4.6776,1.62,0.1475,0.1178248,0.248597397,0.125,0.0,0.0,0.169,0.4,0.001464295
12453,-4.7359,1.56,0.1478,0.1197605,0.266990904,0.12195122,0.0,0.0,0.135,0.42,0.001568098
12454,-4.6622,1.59,0.1475,0.1197605,0.207393952,0.111111111,0.0,0.003,0.15,0.42,0.001444746
12455,-4.6871,2.15,0.148,0.1131498,0.25892839,0.139240506,0.0,0.006,0.104,0.38,0.00142981
12456,-4.6139,2.09,0.148,0.1197605,0.386725019,0.111111111,0.0,0.0,0.15,0.42,0.001950328
12457,-4.6702,1.79,0.1479,0.1104294,0.264299116,0.128205128,0.0,0.003,0.163,0.38,0.001243132
12458,-4.6439,1.66,0.1474,0.1197605,0.317715349,0.111111111,0.0,0.0,0.159,0.42,0.001484649
12459,-4.7908,1.44,0.147,0.1197605,0.333053435,0.12195122,0.0,0.0,0.165,0.42,0.001570911
12460,-4.707,1.57,0.1478,0.1197605,0.276766807,0.12195122,0.0,0.0,0.168,0.42,0.001332626
12461,-4.6762,1.53,0.1475,0.1197605,0.262148362,0.111111111,0.0,0.003,0.15,0.42,0.001547686
12462,-4.6651,1.66,0.1483,0.1197605,0.235361249,0.12195122,0.0,0.012,0.138,0.42,0.001891356
12463,-4.6451,1.78,0.1478,0.1197605,0.210147925,0.12195122,0.0,0.003,0.159,0.42,0.00162591
12464,-4.7431,1.75,0.147,0.1197605,0.224796297,0.111111111,0.0,0.006,0.102,0.42,0.001735244
12465,-4.6859,1.66,0.1476,0.1197605,0.303808907,0.12195122,0.0,0.0,0.129,0.42,0.001623942
12466,-4.7837,1.56,0.1471,0.1055901,0.288409072,0.131578947,0.0,0.0,0.102,0.36,0.001644619
12467,-4.7543,1.43,0.1475,0.1197605,0.247802607,0.12195122,0.0,0.0,0.195,0.42,0.001247534
12468,-4.6924,1.78,0.1475,0.1197605,0.211851728,0.12195122,0.0,0.0,0.198,0.42,0.001625801
12469,-4.6675,1.73,0.1475,0.1148036,0.387578573,0.1125,0.0,0.006,0.19,0.41,0.001498239
12470,-4.6827,1.49,0.148,0.1197605,0.260975613,0.12195122,0.0,0.0,0.138,0.42,0.001402461
12471,-4.6866,1.56,0.1473,0.1197605,0.200138396,0.12195122,0.0,0.003,0.192,0.42,0.001145111
12472,-4.6777,1.67,0.1473,0.1197605,0.234255105,0.12195122,0.0,0.012,0.174,0.42,0.001352532
12473,-4.6995,1.52,0.1477,0.1197605,0.16631263,0.111111111,0.0,0.0,0.177,0.42,0.001442482
12474,-4.7297,1.58,0.1469,0.1197605,0.260967755,0.12195122,0.0,0.0,0.144,0.42,0.001376578
12475,-4.6849,1.76,0.1477,0.1197605,0.300981409,0.12195122,0.0,0.0,0.168,0.42,0.001458294
12476,-4.6825,2.17,0.1488,0.1151515,0.337682126,0.125,0.0,0.006,0.136,0.4,0.001643929
12477,-4.6195,1.75,0.1487,0.1197605,0.253346165,0.12195122,0.0,0.003,0.132,0.42,0.001530377
12478,-4.7175,1.81,0.1474,0.1178248,0.2935435,0.135802469,0.0,0.0,0.172,0.4,0.001526882
12479,-4.687,1.94,0.1473,0.1197605,0.30118332,0.12195122,0.0,0.006,0.186,0.42,0.001578556
12480,-4.6836,1.73,0.1472,0.1197605,0.239067945,0.12195122,0.0,0.006,0.147,0.42,0.001477703
12481,-4.6899,1.95,0.1484,0.112462,0.334664138,0.113924051,0.0,0.0,0.134,0.4,0.001158129
12482,-4.6708,1.86,0.148,0.1178248,0.278054626,0.125,0.0,0.0,0.175,0.4,0.001439785
12483,-4.6792,1.64,0.1475,0.1197605,0.270506461,0.111111111,0.0,0.0,0.126,0.42,0.001535148
12484,-4.6428,1.97,0.1481,0.1197605,0.212012462,0.12195122,0.0,0.0,0.18,0.42,0.001363852
12485,-4.6998,1.37,0.1472,0.1197605,0.244205418,0.12195122,0.006,0.003,0.117,0.42,0.001524154
12486,-4.7917,1.45,0.1475,0.1197605,0.237122805,0.12195122,0.0,0.0,0.201,0.42,0.001664206
12487,-4.6777,2.03,0.1473,0.1197605,0.364860431,0.111111111,0.0,0.0,0.174,0.42,0.001347966
12488,-4.7132,1.46,0.148,0.1197605,0.280560073,0.111111111,0.0,0.006,0.198,0.42,0.001221804
12489,-4.802,1.5,0.1472,0.1197605,0.248875678,0.12195122,0.0,0.0,0.174,0.42,0.001258431
12490,-4.7324,1.5,0.147,0.1197605,0.255529185,0.12195122,0.0,0.003,0.177,0.42,0.001269152
12491,-4.7574,1.34,0.1471,0.1197605,0.229951858,0.12195122,0.012,0.009,0.153,0.42,0.001636137
12492,-4.7197,1.95,0.148,0.1197605,0.271556558,0.12195122,0.0,0.0,0.144,0.42,0.001424698
12493,-4.6577,1.72,0.1479,0.1197605,0.27270575,0.12195122,0.0,0.003,0.168,0.42,0.001382323
12494,-4.7159,1.45,0.1476,0.1197605,0.182138446,0.12195122,0.0,0.003,0.132,0.42,0.00129947
12495,-4.6283,2.15,0.1485,0.1197605,0.300788525,0.12195122,0.0,0.006,0.102,0.42,0.001371902
12496,-4.6676,1.75,0.1474,0.1197605,0.328416132,0.12195122,0.009,0.003,0.159,0.42,0.001930042
12497,-4.7019,1.52,0.1474,0.1197605,0.264368193,0.12195122,0.0,0.006,0.153,0.42,0.001312801
12498,-4.6931,1.5,0.1478,0.1197605,0.403488855,0.12195122,0.0,0.0,0.168,0.42,0.001392316
12499,-4.6659,1.48,0.1476,0.1197605,0.130839108,0.1,0.003,0.006,0.123,0.42,0.001416026
12500,-4.6672,2.18,0.1481,0.1197605,0.290044813,0.12195122,0.0,0.0,0.153,0.42,0.001182905
12501,-4.7125,1.67,0.1466,0.1197605,0.267215508,0.12195122,0.0,0.0,0.126,0.42,0.001544252
12502,-4.7014,1.86,0.1471,0.1197605,0.317176746,0.12195122,0.0,0.0,0.12,0.42,0.001053865
12503,-4.7027,2.37,0.1476,0.1197605,0.25199666,0.12195122,0.0,0.0,0.174,0.42,0.00151269
12504,-4.7264,1.76,0.1478,0.1197605,0.269695571,0.12195122,0.0,0.0,0.144,0.42,0.001233327
12505,-4.6719,1.84,0.1478,0.1197605,0.227105303,0.12195122,0.0,0.0,0.138,0.42,0.001297081
12506,-4.6957,1.78,0.1478,0.1151515,0.300020145,0.125,0.0,0.003,0.106,0.4,0.001412483
12507,-4.6834,1.8,0.1485,0.1197605,0.170592845,0.111111111,0.0,0.0,0.129,0.42,0.001632503
12508,-4.6366,1.57,0.1478,0.1197605,0.200385931,0.12195122,0.0,0.009,0.147,0.42,0.001025467
12509,-4.7005,1.48,0.1481,0.1148036,0.142399203,0.1125,0.0,0.0,0.148,0.41,0.001431015
12510,-4.686,1.43,0.148,0.1151515,0.231945619,0.113924051,0.0,0.0,0.17,0.4,0.00123331
12511,-4.6603,1.63,0.148,0.1197605,0.301307826,0.12195122,0.0,0.0,0.231,0.42,0.001500095
12512,-4.7397,1.52,0.1479,0.1197605,0.272490849,0.12195122,0.0,0.006,0.18,0.42,0.001102883
12513,-4.7103,1.28,0.1476,0.1197605,0.348701447,0.111111111,0.0,0.006,0.192,0.42,0.001554453
12514,-4.6734,2.13,0.1481,0.1197605,0.291458337,0.111111111,0.0,0.0,0.12,0.42,0.00145795
12515,-4.6799,1.94,0.1475,0.1197605,0.30066642,0.111111111,0.0,0.006,0.156,0.42,0.001543811
12516,-4.6415,1.77,0.1476,0.1197605,0.302663154,0.12195122,0.0,0.0,0.183,0.42,0.001583164
12517,-4.668,1.75,0.1473,0.1197605,0.20368287,0.111111111,0.0,0.003,0.09,0.42,0.001537281
12518,-4.708,1.72,0.147,0.1197605,0.240904939,0.12195122,0.0,0.0,0.144,0.42,0.001405579
12519,-4.6069,2.01,0.1477,0.1197605,0.259564004,0.111111111,0.0,0.0,0.147,0.42,0.001654385
12520,-4.6878,1.93,0.1478,0.1197605,0.32168392,0.12195122,0.0,0.0,0.138,0.42,0.001650212
12521,-4.6551,1.83,0.1472,0.1197605,0.289602071,0.12195122,0.0,0.006,0.105,0.42,0.001426213
12522,-4.7349,1.95,0.148,0.1197605,0.208761323,0.111111111,0.0,0.0,0.159,0.42,0.001398881
12523,-4.6637,2.0,0.1478,0.1197605,0.219042728,0.111111111,0.0,0.0,0.159,0.42,0.001438822
12524,-4.8083,1.44,0.1476,0.1151515,0.25214417,0.125,0.0,0.003,0.155,0.4,0.001626531
12525,-4.6598,1.4,0.1481,0.1197605,0.263595245,0.12195122,0.0,0.0,0.177,0.42,0.00128898
12526,-4.7104,1.49,0.1474,0.1197605,0.257596637,0.12195122,0.0,0.006,0.135,0.42,0.001502255
12527,-4.6527,1.31,0.1479,0.1197605,0.271383511,0.1,0.0,0.006,0.12,0.42,0.001152488
12528,-4.7042,1.38,0.1469,0.1197605,0.326349662,0.12195122,0.0,0.009,0.15,0.42,0.001256045
12529,-4.6968,1.95,0.1479,0.1178248,0.323486961,0.135802469,0.0,0.0,0.163,0.4,0.001556194
12530,-4.7378,1.43,0.147,0.1197605,0.29542028,0.12195122,0.0,0.006,0.168,0.42,0.001205087
12531,-4.6852,1.76,0.147,0.1197605,0.278518072,0.12195122,0.0,0.012,0.159,0.42,0.001682962
12532,-4.7187,1.64,0.1474,0.1197605,0.404837203,0.12195122,0.0,0.0,0.162,0.42,0.001586853
12533,-4.6751,1.76,0.1482,0.1197605,0.318827143,0.12195122,0.0,0.006,0.108,0.42,0.001205926
12534,-4.6283,1.9,0.1475,0.1197605,0.272517628,0.12195122,0.0,0.006,0.102,0.42,0.001198245
12535,-4.7495,1.7,0.1468,0.1151515,0.339942466,0.125,0.0,0.003,0.088,0.4,0.001361352
12536,-4.6636,1.51,0.1478,0.1197605,0.223662043,0.111111111,0.0,0.0,0.15,0.42,0.001547284
12537,-4.6538,1.78,0.148,0.1197605,0.323079391,0.111111111,0.0,0.0,0.168,0.42,0.001388812
12538,-4.6938,1.42,0.1474,0.1197605,0.24759083,0.12195122,0.0,0.003,0.138,0.42,0.001527324
12539,-4.7294,1.72,0.1473,0.1197605,0.208910913,0.12195122,0.0,0.0,0.162,0.42,0.001248361
12540,-4.7167,1.55,0.148,0.1178248,0.228334546,0.125,0.0,0.006,0.187,0.4,0.001295022
12541,-4.6764,1.43,0.1475,0.1197605,0.292378517,0.12195122,0.0,0.006,0.105,0.42,0.002042842
12542,-4.6212,1.39,0.1478,0.1197605,0.204783187,0.111111111,0.0,0.006,0.18,0.42,0.00160376
12543,-4.7597,1.83,0.1476,0.1174699,0.340023705,0.12345679,0.0,0.0,0.148,0.41,0.001302155
12544,-4.6419,1.68,0.1483,0.1197605,0.288254475,0.12195122,0.0,0.003,0.135,0.42,0.001510204
12545,-4.7121,2.01,0.148,0.1197605,0.342755213,0.12195122,0.0,0.006,0.186,0.42,0.001576644
12546,-4.7339,2.16,0.1472,0.1197605,0.321203322,0.12195122,0.0,0.0,0.183,0.42,0.001306855
12547,-4.6802,1.78,0.1474,0.1197605,0.176582192,0.12195122,0.0,0.009,0.135,0.42,0.001312228
12548,-4.731,2.24,0.148,0.1197605,0.24653493,0.12195122,0.0,0.006,0.108,0.42,0.001431528
12549,-4.6572,1.62,0.1477,0.1197605,0.328973274,0.111111111,0.0,0.003,0.165,0.42,0.001502171
12550,-4.5956,2.1,0.1479,0.1197605,0.27800567,0.12195122,0.0,0.0,0.156,0.42,0.001327164
12551,-4.7133,1.61,0.1481,0.1197605,0.232041688,0.111111111,0.0,0.0,0.171,0.42,0.001603023
12552,-4.7543,1.63,0.1477,0.1197605,0.281343506,0.12195122,0.0,0.0,0.147,0.42,0.001524206
12553,-4.626,1.61,0.1475,0.1151515,0.207274072,0.125,0.0,0.0,0.139,0.4,0.001312088
12554,-4.6722,1.79,0.1475,0.1197605,0.258620529,0.12195122,0.0,0.0,0.189,0.42,0.001782416
12555,-4.7002,1.69,0.147,0.1197605,0.251197552,0.12195122,0.0,0.0,0.156,0.42,0.001667197
12556,-4.6639,1.84,0.1481,0.1197605,0.222323784,0.12195122,0.0,0.009,0.147,0.42,0.00136023
12557,-4.6687,1.38,0.1478,0.1197605,0.141910769,0.12195122,0.0,0.006,0.147,0.42,0.001308408
12558,-4.6229,2.18,0.1486,0.1197605,0.255834152,0.12195122,0.0,0.0,0.159,0.42,0.00161872
12559,-4.6529,1.89,0.1477,0.1197605,0.250530247,0.12195122,0.0,0.0,0.147,0.42,0.000972132
12560,-4.7773,1.48,0.1477,0.1197605,0.200463772,0.12195122,0.0,0.0,0.144,0.42,0.001251547
12561,-4.6691,1.96,0.1476,0.1178248,0.347070845,0.135802469,0.0,0.0,0.133,0.4,0.001744892
12562,-4.6501,1.8,0.1477,0.1197605,0.12210833,0.12195122,0.0,0.006,0.156,0.42,0.001415857
12563,-4.7026,1.6,0.1473,0.1197605,0.193203563,0.12195122,0.0,0.0,0.153,0.42,0.001678496
12564,-4.6855,2.13,0.1474,0.1197605,0.283071235,0.12195122,0.0,0.0,0.123,0.42,0.00168663
12565,-4.6889,1.64,0.1477,0.1197605,0.170374726,0.111111111,0.0,0.0,0.156,0.42,0.001298885
12566,-4.74,1.41,0.148,0.1197605,0.230893219,0.12195122,0.0,0.0,0.171,0.42,0.001392277
12567,-4.6712,1.57,0.1478,0.1197605,0.183013331,0.12195122,0.0,0.0,0.174,0.42,0.001135048
12568,-4.7202,1.38,0.1468,0.1197605,0.219424285,0.12195122,0.0,0.0,0.171,0.42,0.001341356
12569,-4.7012,1.52,0.147,0.1151515,0.266337067,0.113924051,0.0,0.003,0.127,0.4,0.001986155
12570,-4.6742,1.98,0.1481,0.1151515,0.38784553,0.125,0.0,0.0,0.155,0.4,0.001444835
12571,-4.6673,1.78,0.1477,0.1197605,0.426905003,0.12195122,0.0,0.003,0.192,0.42,0.001568867
12572,-4.694,1.83,0.1483,0.1197605,0.33435388,0.12195122,0.0,0.0,0.159,0.42,0.001433744
12573,-4.6751,1.96,0.1486,0.1197605,0.238731718,0.12195122,0.0,0.0,0.135,0.42,0.001522661
12574,-4.6965,1.76,0.1472,0.1197605,0.275353066,0.111111111,0.0,0.0,0.219,0.42,0.001446027
12575,-4.7295,1.96,0.1466,0.1174699,0.246921259,0.12345679,0.0,0.0,0.16,0.41,0.001239976
12576,-4.6592,1.65,0.1476,0.1197605,0.173492372,0.12195122,0.0,0.003,0.162,0.42,0.001362898
12577,-4.7627,2.11,0.148,0.1197605,0.199364317,0.12195122,0.0,0.0,0.159,0.42,0.00126843
12578,-4.6982,1.57,0.1468,0.1197605,0.295897561,0.111111111,0.0,0.003,0.141,0.42,0.001167919
12579,-4.7762,1.85,0.1472,0.1197605,0.265738771,0.12195122,0.0,0.0,0.135,0.42,0.001120097
12580,-4.668,2.0,0.1486,0.1197605,0.305885205,0.12195122,0.0,0.0,0.159,0.42,0.001810918
12581,-4.5921,1.63,0.1485,0.1197605,0.330225006,0.111111111,0.0,0.0,0.177,0.42,0.001507744
12582,-4.6642,1.87,0.148,0.1197605,0.347610029,0.111111111,0.0,0.0,0.171,0.42,0.0014255
12583,-4.6752,1.81,0.1483,0.1197605,0.233301112,0.12195122,0.0,0.006,0.159,0.42,0.001429158
12584,-4.6304,1.65,0.1479,0.1197605,0.396455834,0.111111111,0.0,0.0,0.162,0.42,0.001137065
12585,-4.7266,2.07,0.1488,0.1151515,0.238485559,0.125,0.0,0.006,0.158,0.4,0.001493821
12586,-4.8093,1.56,0.1471,0.1197605,0.177878362,0.12195122,0.0,0.0,0.162,0.42,0.001594968
12587,-4.6376,1.57,0.1478,0.1197605,0.221540549,0.12195122,0.0,0.006,0.156,0.42,0.001397794
12588,-4.6711,1.63,0.148,0.1151515,0.237540982,0.125,0.0,0.006,0.142,0.4,0.001306359
12589,-4.6322,1.69,0.148,0.1197605,0.312818506,0.12195122,0.0,0.009,0.147,0.42,0.001487465
12590,-4.7052,1.74,0.1479,0.1197605,0.263083378,0.12195122,0.0,0.0,0.207,0.42,0.001394536
12591,-4.6889,1.59,0.1479,0.1197605,0.265219717,0.12195122,0.0,0.0,0.15,0.42,0.001360968
12592,-4.6995,1.8,0.1479,0.1459854,0.238381373,0.161290323,0.0,0.01,0.175,0.58,0.000811047
12593,-4.7872,1.84,0.1474,0.1459854,0.24448119,0.161290323,0.0,0.001,0.165,0.58,0.000790397
12594,-4.7659,1.72,0.1477,0.1452991,0.255993166,0.167567568,0.0,0.007,0.184,0.57,0.000770223
12595,-4.743,1.64,0.1474,0.1452991,0.268888058,0.167567568,0.0,0.011,0.177,0.57,0.000726898
12596,-4.7335,1.76,0.1479,0.1459854,0.302056241,0.161290323,0.0,0.006,0.195,0.58,0.000768857
12597,-4.7801,1.71,0.1473,0.1452991,0.210991864,0.167567568,0.0,0.007,0.203,0.57,0.00074209
12598,-4.7357,1.74,0.1475,0.1459854,0.257596591,0.161290323,0.002,0.005,0.159,0.58,0.000680151
12599,-4.8271,1.79,0.1478,0.1459854,0.184941705,0.161290323,0.0,0.004,0.153,0.58,0.000776624
12600,-4.6831,2.03,0.1478,0.1459854,0.250713099,0.161290323,0.0,0.007,0.181,0.58,0.000770633
12601,-4.7263,1.77,0.1475,0.1452991,0.249469232,0.167567568,0.0,0.007,0.184,0.57,0.000793184
12602,-4.6908,1.84,0.1478,0.1459854,0.232529497,0.161290323,0.0,0.006,0.22,0.58,0.000830274
12603,-4.6839,1.83,0.1471,0.1459854,0.331854343,0.161290323,0.0,0.002,0.172,0.58,0.000761636
12604,-4.7478,1.63,0.1479,0.1452991,0.246839429,0.167567568,0.004,0.004,0.201,0.57,0.000847687
12605,-4.6804,1.97,0.1475,0.1459854,0.252931392,0.161290323,0.0,0.002,0.22,0.58,0.000719983
12606,-4.9138,1.79,0.1477,0.1459854,0.329173987,0.161290323,0.0,0.004,0.167,0.58,0.000788591
12607,-4.7849,1.71,0.1479,0.1459854,0.271938965,0.161290323,0.0,0.006,0.217,0.58,0.00070859
12608,-4.725,1.85,0.1477,0.1459854,0.261274548,0.161290323,0.002,0.002,0.201,0.58,0.000727708
12609,-4.7055,1.67,0.1477,0.1459854,0.178202439,0.161290323,0.002,0.004,0.18,0.58,0.000790922
12610,-4.6429,1.72,0.1478,0.1459854,0.121897039,0.161290323,0.0,0.01,0.198,0.58,0.000756827
12611,-4.6517,1.71,0.1481,0.1459854,0.23840267,0.161290323,0.0,0.005,0.197,0.58,0.000810709
12612,-4.7435,1.9,0.1479,0.1459854,0.283467576,0.161290323,0.0,0.005,0.195,0.58,0.000743777
12613,-4.7132,1.77,0.1477,0.1459854,0.261679148,0.161290323,0.0,0.0,0.186,0.58,0.000752378
12614,-4.7308,2.0,0.1482,0.1459854,0.235565767,0.161290323,0.0,0.005,0.19,0.58,0.000731502
12615,-4.6203,1.9,0.1481,0.1459854,0.272870546,0.161290323,0.0,0.006,0.198,0.58,0.00075894
12616,-4.735,1.7,0.1475,0.1459854,0.247826713,0.161290323,0.0,0.004,0.191,0.58,0.000850698
12617,-4.7715,1.76,0.1474,0.1459854,0.298946286,0.161290323,0.0,0.002,0.182,0.58,0.000808708
12618,-4.758,1.72,0.1476,0.1452991,0.178339796,0.167567568,0.0,0.006,0.173,0.57,0.000858568
12619,-4.8328,1.91,0.1473,0.1459854,0.249309527,0.161290323,0.0,0.002,0.219,0.58,0.000696819
12620,-4.7538,1.87,0.1473,0.1459854,0.205481314,0.161290323,0.0,0.002,0.2,0.58,0.000759768
12621,-4.6652,1.7,0.1478,0.1459854,0.25852114,0.161290323,0.0,0.001,0.181,0.58,0.000881889
12622,-4.7346,1.74,0.1475,0.1459854,0.253226451,0.161290323,0.002,0.007,0.198,0.58,0.000692097
12623,-4.7086,1.85,0.1478,0.1459854,0.247293561,0.161290323,0.0,0.005,0.157,0.58,0.000843199
12624,-4.7428,1.65,0.1476,0.1459854,0.306178819,0.151351351,0.0,0.002,0.191,0.58,0.000786545
12625,-4.7472,1.89,0.1476,0.1452991,0.242072628,0.167567568,0.004,0.002,0.17,0.57,0.000816375
12626,-4.7083,1.86,0.1481,0.1459854,0.299765642,0.161290323,0.0,0.002,0.17,0.58,0.000888667
12627,-4.7782,1.73,0.1477,0.1459854,0.275898293,0.161290323,0.002,0.002,0.181,0.58,0.000774318
12628,-4.7418,1.83,0.1473,0.1459854,0.323494691,0.161290323,0.0,0.005,0.185,0.58,0.00078918
12629,-4.7153,1.93,0.1476,0.1459854,0.305177521,0.161290323,0.0,0.0,0.232,0.58,0.00074962
12630,-4.7989,1.86,0.1475,0.1459854,0.255753171,0.161290323,0.0,0.002,0.198,0.58,0.000700904
12631,-4.662,1.89,0.1476,0.1452991,0.284218668,0.167567568,0.0,0.002,0.205,0.57,0.000843943
12632,-4.7433,1.84,0.1474,0.1459854,0.259120112,0.161290323,0.0,0.002,0.17,0.58,0.000848873
12633,-4.7258,1.67,0.1476,0.1452991,0.224232769,0.167567568,0.0,0.01,0.19,0.57,0.000738
12634,-4.7351,1.91,0.148,0.1452991,0.338830198,0.167567568,0.0,0.004,0.189,0.57,0.000784906
12635,-4.6841,1.79,0.1475,0.1452991,0.299828795,0.167567568,0.0,0.009,0.175,0.57,0.000697731
12636,-4.8411,1.8,0.1476,0.1459854,0.233647139,0.161290323,0.0,0.006,0.181,0.58,0.000763534
12637,-4.7904,1.53,0.1476,0.1459854,0.24316191,0.161290323,0.009,0.006,0.163,0.58,0.000800711
12638,-4.7312,1.57,0.1473,0.1459854,0.283605044,0.161290323,0.0,0.004,0.206,0.58,0.000829442
12639,-4.7183,1.67,0.1477,0.1452991,0.255177162,0.167567568,0.0,0.002,0.177,0.57,0.000749025
12640,-4.768,1.85,0.1477,0.1459854,0.245084409,0.161290323,0.0,0.006,0.193,0.58,0.00074004
12641,-4.7385,1.62,0.1479,0.1459854,0.266322184,0.161290323,0.0,0.007,0.193,0.58,0.000743853
12642,-4.7152,1.78,0.1475,0.1459854,0.214314988,0.161290323,0.0,0.005,0.185,0.58,0.000780101
12643,-4.7015,1.86,0.1481,0.1459854,0.247918109,0.161290323,0.006,0.007,0.197,0.58,0.000803135
12644,-4.735,1.84,0.1471,0.1459854,0.223274671,0.161290323,0.0,0.005,0.163,0.58,0.000778398
12645,-4.7386,1.78,0.148,0.1452991,0.218785922,0.167567568,0.004,0.004,0.186,0.57,0.000736994
12646,-4.7318,1.66,0.1476,0.145122,0.270065015,0.157608696,0.0,0.006,0.21,0.57,0.00076787
12647,-4.733,1.82,0.1479,0.1459854,0.215502472,0.161290323,0.001,0.004,0.198,0.58,0.000708327
12648,-4.7908,1.78,0.148,0.1452991,0.311322359,0.167567568,0.0,0.006,0.181,0.57,0.000801601
12649,-4.8077,1.74,0.1472,0.1459854,0.264698108,0.161290323,0.004,0.001,0.202,0.58,0.000748206
12650,-4.7779,1.73,0.1475,0.1459854,0.350518316,0.161290323,0.0,0.005,0.176,0.58,0.000829775
12651,-4.7056,2.04,0.1477,0.1459854,0.186077321,0.161290323,0.002,0.007,0.167,0.58,0.000763817
